business_id,business_name,category,location,cluster,latitude,longitude,price_level,business_age_years,is_our_business,date,rating,review_count,monthly_reviews,sentiment_score,response_rate,response_time_hours,service_score,value_score,website_visits,social_engagement,engagement_rate,repeat_customer_rate,review_velocity,rating_momentum,review_growth_rate,relative_rating,relative_review_volume,relative_sentiment,market_share_estimate,competitive_score,year,month,quarter,month_name
BIZ_067,Pearl Whisk,Bakery & Cafe,Banjara Hills,Central,17.445431,78.461908,1,10.9,False,2026-01-01,3.8,337,5,0.469,0.572,6.4,3.68,4.05,207,76,0.024,0.528,0.46,0.09,-0.2857,0.931,0.1532,0.8736,0.001021,27.4,2026,1,1,Jan 2026
BIZ_067,Pearl Whisk,Bakery & Cafe,Banjara Hills,Central,17.445431,78.461908,1,11.0,False,2026-02-01,3.8,338,1,0.522,0.563,1.4,4.0,3.82,298,53,0.0284,0.495,0.09,0.0,-0.8,0.9274,0.0305,0.9771,0.000203,31.2,2026,2,1,Feb 2026
BIZ_067,Pearl Whisk,Bakery & Cafe,Banjara Hills,Central,17.445431,78.461908,1,11.1,False,2026-03-01,3.76,342,4,0.529,0.692,2.9,3.89,3.59,330,66,0.0655,0.379,0.36,-0.04,3.0,0.9147,0.1207,0.9508,0.000804,46.0,2026,3,1,Mar 2026
BIZ_067,Pearl Whisk,Bakery & Cafe,Banjara Hills,Central,17.445431,78.461908,1,11.2,False,2026-04-01,3.82,345,3,0.393,0.655,3.2,3.98,4.24,277,59,0.0429,0.456,0.27,0.06,-0.25,0.9253,0.1048,0.7249,0.000698,33.2,2026,4,2,Apr 2026
BIZ_067,Pearl Whisk,Bakery & Cafe,Banjara Hills,Central,17.445431,78.461908,1,11.2,False,2026-05-01,3.83,347,2,0.565,0.652,2.6,3.56,4.14,306,28,0.028,0.409,0.18,0.01,-0.3333,0.9308,0.0713,1.0354,0.000475,30.3,2026,5,2,May 2026
BIZ_067,Pearl Whisk,Bakery & Cafe,Banjara Hills,Central,17.445431,78.461908,1,11.3,False,2026-06-01,3.79,353,6,0.45,0.477,4.1,4.07,4.49,255,55,0.0422,0.488,0.53,-0.04,2.0,0.9231,0.2287,0.8218,0.001525,38.4,2026,6,2,Jun 2026
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,2.7,False,2025-01-01,4.18,2542,95,0.786,0.444,9.9,4.12,4.48,380,38,0.0211,0.481,35.19,0.0,0.0,1.0273,2.7283,1.4757,0.018189,48.6,2025,1,1,Jan 2025
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,2.8,False,2025-02-01,4.3,2660,118,0.566,0.54,6.1,4.08,3.98,366,53,0.0507,0.433,42.14,0.12,0.2421,1.0529,3.5657,1.0706,0.023771,46.9,2025,2,1,Feb 2025
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,2.9,False,2025-03-01,4.32,2775,115,0.709,0.445,5.3,3.82,4.59,287,56,0.0276,0.379,39.66,0.02,-0.0254,1.0529,3.4961,1.356,0.023308,47.2,2025,3,1,Mar 2025
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,3.0,False,2025-04-01,4.47,2872,97,0.569,0.527,3.5,4.19,4.38,256,89,0.0556,0.518,32.33,0.15,-0.1565,1.0835,2.9495,1.0729,0.019663,47.5,2025,4,2,Apr 2025
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,3.0,False,2025-05-01,4.31,2924,52,0.546,0.464,5.4,4.13,4.48,294,71,0.0344,0.478,17.33,-0.16,-0.4639,1.0462,1.8178,1.0375,0.012118,40.6,2025,5,2,May 2025
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,3.1,False,2025-06-01,4.3,2983,59,0.596,0.639,6.2,4.44,4.6,221,32,0.0209,0.446,19.03,-0.01,0.1346,1.0517,2.1112,1.1224,0.014074,42.8,2025,6,2,Jun 2025
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,3.2,False,2025-07-01,4.31,3073,90,0.688,0.453,6.4,3.48,4.11,308,45,0.0415,0.488,28.12,0.01,0.5254,1.0595,3.717,1.286,0.02478,45.9,2025,7,3,Jul 2025
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,3.3,False,2025-08-01,4.26,3112,39,0.742,0.528,5.2,4.6,4.02,344,49,0.033,0.421,11.82,-0.05,-0.5667,1.0548,1.5768,1.3762,0.010512,45.4,2025,8,3,Aug 2025
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,3.4,False,2025-09-01,4.18,3179,67,0.802,0.466,4.5,4.29,4.36,215,37,0.0273,0.407,19.71,-0.08,0.7179,1.0383,2.3003,1.5015,0.015335,44.8,2025,9,3,Sep 2025
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,3.5,False,2025-10-01,4.32,3261,82,0.664,0.514,12.1,3.82,3.83,306,54,0.0492,0.441,23.43,0.14,0.2239,1.073,2.8192,1.2429,0.018794,47.5,2025,10,4,Oct 2025
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,3.5,False,2025-11-01,4.2,3392,131,0.795,0.65,4.3,4.0,4.59,326,70,0.0502,0.493,37.43,-0.12,0.5976,1.0426,4.2032,1.4609,0.028021,52.0,2025,11,4,Nov 2025
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,3.6,False,2025-12-01,4.29,3481,89,0.687,0.515,3.1,3.85,4.22,264,54,0.0768,0.409,24.72,0.09,-0.3206,1.0606,2.7245,1.2686,0.018163,50.1,2025,12,4,Dec 2025
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,3.7,False,2026-01-01,4.24,3577,96,0.822,0.604,9.9,4.57,4.48,294,67,0.0249,0.468,25.95,-0.05,0.0787,1.0388,2.9406,1.5311,0.019604,49.4,2026,1,1,Jan 2026
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,3.8,False,2026-02-01,4.42,3692,115,0.7,0.482,6.0,4.49,4.64,304,38,0.0224,0.384,30.26,0.18,0.1979,1.0787,3.5061,1.3103,0.023374,51.9,2026,2,1,Feb 2026
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,3.9,False,2026-03-01,4.5,3797,105,0.72,0.54,5.5,4.12,4.53,277,76,0.0392,0.492,26.92,0.08,-0.087,1.0947,3.1671,1.2942,0.021114,50.9,2026,3,1,Mar 2026
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,4.0,False,2026-04-01,4.4,3885,88,0.727,0.432,6.8,4.69,4.61,252,33,0.0383,0.394,22.0,-0.1,-0.1619,1.0658,3.0733,1.341,0.020489,54.8,2026,4,2,Apr 2026
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,4.0,False,2026-05-01,4.28,3972,87,0.842,0.416,19.7,3.96,4.64,305,35,0.0231,0.434,21.75,-0.12,-0.0114,1.0402,3.102,1.543,0.02068,45.5,2026,5,2,May 2026
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,4.1,False,2026-06-01,4.23,4032,60,0.673,0.534,3.0,3.88,4.27,232,53,0.0251,0.446,14.63,-0.05,-0.3103,1.0302,2.2872,1.229,0.015248,43.2,2026,6,2,Jun 2026
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,3.2,False,2025-01-01,4.1,671,17,0.63,0.545,10.4,3.82,3.89,293,33,0.0571,0.356,5.31,0.0,0.0,1.0077,0.4882,1.1828,0.003255,43.7,2025,1,1,Jan 2025
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,3.3,False,2025-02-01,3.88,691,20,0.773,0.354,9.0,4.08,4.35,299,64,0.0354,0.383,6.06,-0.22,0.1765,0.95,0.6044,1.4622,0.004029,37.5,2025,2,1,Feb 2025
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,3.4,False,2025-03-01,4.03,714,23,0.642,0.521,4.5,3.84,3.74,281,86,0.064,0.398,6.76,0.15,0.15,0.9822,0.6992,1.2278,0.004662,42.2,2025,3,1,Mar 2025
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,3.5,False,2025-04-01,4.17,727,13,0.82,0.646,6.3,4.52,4.73,241,37,0.0406,0.496,3.71,0.14,-0.4348,1.0108,0.3953,1.5462,0.002635,43.9,2025,4,2,Apr 2025
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,3.5,False,2025-05-01,4.04,750,23,0.628,0.377,5.3,3.8,3.99,207,16,0.0822,0.481,6.57,-0.13,0.7692,0.9806,0.804,1.1934,0.00536,47.4,2025,5,2,May 2025
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,3.6,False,2025-06-01,4.01,761,11,0.644,0.72,4.6,3.21,3.88,222,71,0.0235,0.434,3.06,-0.03,-0.5217,0.9807,0.3936,1.2128,0.002624,31.7,2025,6,2,Jun 2025
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,3.7,False,2025-07-01,4.05,779,18,0.745,0.516,7.4,3.39,4.33,192,72,0.0315,0.287,4.86,0.04,0.6364,0.9956,0.7434,1.3926,0.004956,36.3,2025,7,3,Jul 2025
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,3.8,False,2025-08-01,4.15,794,15,0.61,0.561,5.8,4.14,4.45,203,30,0.023,0.467,3.95,0.1,-0.1667,1.0276,0.6065,1.1314,0.004043,37.7,2025,8,3,Aug 2025
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,3.9,False,2025-09-01,4.01,813,19,0.779,0.397,6.8,3.8,3.91,193,53,0.0442,0.43,4.87,-0.14,0.2667,0.996,0.6523,1.4584,0.004349,40.4,2025,9,3,Sep 2025
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,4.0,False,2025-10-01,4.11,827,14,0.613,0.633,2.8,3.7,4.25,296,68,0.0476,0.429,3.5,0.1,-0.2632,1.0208,0.4813,1.1475,0.003209,39.2,2025,10,4,Oct 2025
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,4.0,False,2025-11-01,3.94,841,14,0.57,0.583,7.7,3.46,3.63,221,55,0.0406,0.505,3.5,-0.17,0.0,0.9781,0.4492,1.0474,0.002995,34.8,2025,11,4,Nov 2025
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,4.1,False,2025-12-01,3.87,858,17,0.699,0.521,8.2,3.21,4.28,308,76,0.0336,0.439,4.15,-0.07,0.2143,0.9567,0.5204,1.2908,0.003469,34.0,2025,12,4,Dec 2025
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,4.2,False,2026-01-01,4.07,880,22,0.56,0.416,18.1,4.04,4.07,260,62,0.0248,0.438,5.24,0.2,0.2941,0.9971,0.6739,1.0431,0.004493,36.6,2026,1,1,Jan 2026
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,4.3,False,2026-02-01,4.08,903,23,0.743,0.561,2.1,3.78,4.66,301,62,0.058,0.447,5.35,0.01,0.0455,0.9957,0.7012,1.3907,0.004675,45.8,2026,2,1,Feb 2026
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,4.4,False,2026-03-01,4.17,927,24,0.628,0.351,7.0,3.62,4.18,214,72,0.026,0.477,5.45,0.09,0.0435,1.0145,0.7239,1.1288,0.004826,38.4,2026,3,1,Mar 2026
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,4.5,False,2026-04-01,4.17,946,19,0.644,0.563,5.5,4.17,3.56,255,34,0.0389,0.446,4.22,0.0,-0.2083,1.0101,0.6636,1.1879,0.004424,43.2,2026,4,2,Apr 2026
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,4.5,False,2026-05-01,4.08,961,15,0.672,0.476,7.6,4.04,4.08,238,51,0.052,0.478,3.33,-0.09,-0.2105,0.9916,0.5348,1.2314,0.003565,41.6,2026,5,2,May 2026
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,4.6,False,2026-06-01,3.98,971,10,0.668,0.447,7.7,3.13,3.85,307,50,0.0431,0.303,2.17,-0.1,-0.3333,0.9694,0.3812,1.2199,0.002541,36.6,2026,6,2,Jun 2026
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,4.5,False,2025-01-01,3.51,221,4,0.523,0.478,9.4,3.28,3.13,208,40,0.0539,0.427,0.89,0.0,0.0,0.8626,0.1149,0.9819,0.000766,31.9,2025,1,1,Jan 2025
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,4.6,False,2025-02-01,3.65,227,6,0.495,0.544,4.4,3.34,3.25,294,54,0.0721,0.423,1.3,0.14,0.5,0.8937,0.1813,0.9363,0.001209,30.5,2025,2,1,Feb 2025
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,4.7,False,2025-03-01,3.61,234,7,0.431,0.555,8.7,3.41,3.41,262,68,0.0265,0.419,1.49,-0.04,0.1667,0.8798,0.2128,0.8243,0.001419,26.5,2025,3,1,Mar 2025
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,4.8,False,2025-04-01,3.69,235,1,0.439,0.574,3.7,3.51,3.13,213,43,0.0496,0.395,0.21,0.08,-0.8571,0.8945,0.0304,0.8278,0.000203,26.6,2025,4,2,Apr 2025
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,4.8,False,2025-05-01,3.57,240,5,0.315,0.482,2.8,3.6,3.08,258,64,0.0283,0.47,1.04,-0.12,4.0,0.8665,0.1748,0.5986,0.001165,30.0,2025,5,2,May 2025
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,4.9,False,2025-06-01,3.64,246,6,0.485,0.567,11.3,3.77,3.03,249,33,0.0526,0.423,1.22,0.07,0.2,0.8903,0.2147,0.9133,0.001431,31.7,2025,6,2,Jun 2025
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,5.0,False,2025-07-01,3.69,251,5,0.48,0.429,7.8,4.08,2.94,249,55,0.0887,0.439,1.0,0.05,-0.1667,0.9071,0.2065,0.8972,0.001377,37.3,2025,7,3,Jul 2025
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,5.1,False,2025-08-01,3.48,256,5,0.487,0.651,4.7,2.73,2.65,254,34,0.1051,0.451,0.98,-0.21,0.0,0.8617,0.2022,0.9033,0.001348,35.4,2025,8,3,Aug 2025
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,5.2,False,2025-09-01,3.63,260,4,0.405,0.501,4.8,3.34,3.12,209,20,0.0658,0.48,0.77,0.15,-0.2,0.9017,0.1373,0.7582,0.000916,29.7,2025,9,3,Sep 2025
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,5.2,False,2025-10-01,3.65,266,6,0.516,0.555,8.2,3.48,3.5,280,44,0.0356,0.457,1.15,0.02,0.5,0.9065,0.2063,0.9659,0.001375,30.5,2025,10,4,Oct 2025
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,5.3,False,2025-11-01,3.53,274,8,0.547,0.556,6.6,3.35,3.13,160,40,0.0505,0.394,1.51,-0.12,0.3333,0.8763,0.2567,1.0052,0.001711,31.0,2025,11,4,Nov 2025
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,5.4,False,2025-12-01,3.41,280,6,0.356,0.447,8.4,3.41,2.85,275,43,0.0205,0.495,1.11,-0.12,-0.25,0.843,0.1837,0.6574,0.001224,21.0,2025,12,4,Dec 2025
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,5.5,False,2026-01-01,3.5,288,8,0.393,0.618,6.6,3.03,3.43,291,58,0.022,0.411,1.45,0.09,0.3333,0.8575,0.245,0.732,0.001634,21.0,2026,1,1,Jan 2026
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,5.6,False,2026-02-01,3.46,298,10,0.486,0.626,2.6,3.55,3.52,279,41,0.0288,0.47,1.79,-0.04,0.25,0.8444,0.3049,0.9097,0.002033,29.4,2026,2,1,Feb 2026
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,5.7,False,2026-03-01,3.62,302,4,0.503,0.651,4.1,3.45,3.6,257,29,0.0366,0.425,0.7,0.16,-0.6,0.8807,0.1207,0.9041,0.000804,28.5,2026,3,1,Mar 2026
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,5.8,False,2026-04-01,3.79,308,6,0.47,0.543,5.4,3.36,3.37,236,51,0.0258,0.494,1.03,0.17,0.5,0.9181,0.2095,0.867,0.001397,32.3,2026,4,2,Apr 2026
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,5.8,False,2026-05-01,3.56,311,3,0.516,0.389,16.4,3.36,3.37,183,56,0.0486,0.454,0.52,-0.23,-0.5,0.8652,0.107,0.9456,0.000713,28.7,2026,5,2,May 2026
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,5.9,False,2026-06-01,3.63,315,4,0.483,0.459,7.1,3.62,3.2,231,42,0.0212,0.46,0.68,0.07,0.3333,0.8841,0.1525,0.882,0.001017,28.3,2026,6,2,Jun 2026
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,5.0,False,2025-01-01,3.7,211,5,0.55,0.483,10.8,3.62,4.15,306,43,0.0242,0.372,1.0,0.0,0.0,0.9093,0.1436,1.0326,0.000957,32.5,2025,1,1,Jan 2025
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,5.1,False,2025-02-01,3.63,214,3,0.713,0.36,7.1,3.77,4.09,325,51,0.0407,0.381,0.59,-0.07,-0.4,0.8888,0.0907,1.3487,0.000604,30.6,2025,2,1,Feb 2025
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,5.2,False,2025-03-01,3.75,219,5,0.504,0.674,2.5,3.83,4.05,258,37,0.022,0.424,0.96,0.12,0.6667,0.9139,0.152,0.9639,0.001013,32.3,2025,3,1,Mar 2025
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,5.2,False,2025-04-01,3.68,224,5,0.578,0.45,4.1,3.85,3.76,186,42,0.0213,0.437,0.96,-0.07,0.0,0.892,0.152,1.0899,0.001014,29.2,2025,4,2,Apr 2025
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,5.3,False,2025-05-01,3.66,231,7,0.476,0.444,7.7,3.59,3.72,191,67,0.0216,0.382,1.32,-0.02,0.4,0.8884,0.2447,0.9045,0.001631,25.8,2025,5,2,May 2025
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,5.4,False,2025-06-01,3.64,236,5,0.528,0.656,2.6,3.59,3.53,222,54,0.0723,0.37,0.93,-0.02,-0.2857,0.8903,0.1789,0.9943,0.001193,34.0,2025,6,2,Jun 2025
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,5.5,False,2025-07-01,3.54,242,6,0.463,0.602,5.2,3.04,3.61,297,94,0.0229,0.411,1.09,-0.1,0.2,0.8702,0.2478,0.8655,0.001652,21.3,2025,7,3,Jul 2025
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,5.6,False,2025-08-01,3.51,243,1,0.465,0.544,5.4,3.16,3.76,256,49,0.0657,0.401,0.18,-0.03,-0.8333,0.8691,0.0404,0.8625,0.00027,29.4,2025,8,3,Aug 2025
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,5.7,False,2025-09-01,3.59,247,4,0.439,0.328,5.3,2.64,3.51,258,48,0.0223,0.511,0.7,0.08,3.0,0.8917,0.1373,0.8219,0.000916,25.6,2025,9,3,Sep 2025
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,5.8,False,2025-10-01,3.59,252,5,0.509,0.546,7.4,3.59,3.99,231,42,0.0372,0.474,0.86,0.0,0.25,0.8916,0.1719,0.9528,0.001146,29.8,2025,10,4,Oct 2025
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,5.8,False,2025-11-01,3.5,256,4,0.575,0.585,5.7,3.4,3.41,242,22,0.0268,0.42,0.69,-0.09,-0.2,0.8689,0.1283,1.0566,0.000856,26.7,2025,11,4,Nov 2025
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,5.9,False,2025-12-01,3.61,261,5,0.574,0.283,8.0,2.74,3.99,254,24,0.0265,0.443,0.85,0.11,0.25,0.8925,0.1531,1.06,0.00102,25.6,2025,12,4,Dec 2025
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,6.0,False,2026-01-01,3.54,266,5,0.588,0.595,5.4,3.44,3.73,236,45,0.0265,0.505,0.83,-0.07,0.0,0.8673,0.1532,1.0953,0.001021,26.6,2026,1,1,Jan 2026
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,6.1,False,2026-02-01,3.55,273,7,0.457,0.585,12.8,3.29,3.69,312,51,0.0238,0.434,1.15,0.01,0.4,0.8664,0.2134,0.8554,0.001423,28.6,2026,2,1,Feb 2026
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,6.2,False,2026-03-01,3.75,277,4,0.612,0.434,3.8,3.46,3.89,302,34,0.0322,0.38,0.65,0.2,-0.4286,0.9123,0.1207,1.1,0.000804,31.5,2026,3,1,Mar 2026
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,6.2,False,2026-04-01,3.71,282,5,0.644,0.519,5.0,3.64,3.97,237,45,0.0241,0.451,0.81,-0.04,0.25,0.8987,0.1746,1.1879,0.001164,34.0,2026,4,2,Apr 2026
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,6.3,False,2026-05-01,3.51,286,4,0.588,0.652,5.0,3.45,3.64,262,54,0.0371,0.46,0.63,-0.2,-0.2,0.8531,0.1426,1.0775,0.000951,28.3,2026,5,2,May 2026
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,6.4,False,2026-06-01,3.59,287,1,0.634,0.472,3.7,3.01,3.83,256,37,0.0812,0.429,0.16,0.08,-0.75,0.8744,0.0381,1.1578,0.000254,37.0,2026,6,2,Jun 2026
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,16.0,False,2025-01-01,4.12,179,5,0.403,0.711,2.0,3.8,3.6,225,38,0.0337,0.479,0.31,0.0,0.0,1.0126,0.1436,0.7566,0.000957,36.4,2025,1,1,Jan 2025
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,16.1,False,2025-02-01,3.99,182,3,0.491,0.652,1.8,3.75,4.03,225,57,0.0692,0.461,0.19,-0.13,-0.4,0.977,0.0907,0.9287,0.000604,34.2,2025,2,1,Feb 2025
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,16.2,False,2025-03-01,4.11,187,5,0.497,0.705,5.3,3.4,3.49,210,51,0.0288,0.437,0.31,0.12,0.6667,1.0017,0.152,0.9505,0.001013,35.5,2025,3,1,Mar 2025
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,16.2,False,2025-04-01,4.06,193,6,0.578,0.606,4.9,3.55,3.12,255,61,0.0209,0.372,0.37,-0.05,0.2,0.9841,0.1824,1.0899,0.001216,32.9,2025,4,2,Apr 2025
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,16.3,False,2025-05-01,3.94,197,4,0.552,0.719,6.5,3.93,3.86,255,41,0.0463,0.476,0.25,-0.12,-0.3333,0.9564,0.1398,1.0489,0.000932,35.3,2025,5,2,May 2025
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,16.4,False,2025-06-01,4.1,205,8,0.507,0.674,3.5,4.14,3.94,235,68,0.0275,0.511,0.49,0.16,1.0,1.0028,0.2863,0.9548,0.001908,36.4,2025,6,2,Jun 2025
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,16.5,False,2025-07-01,4.08,207,2,0.528,0.468,2.8,3.87,3.72,207,49,0.0205,0.452,0.12,-0.02,-0.75,1.003,0.0826,0.987,0.000551,31.2,2025,7,3,Jul 2025
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,16.6,False,2025-08-01,4.0,211,4,0.471,0.666,4.9,4.48,3.64,189,83,0.0574,0.508,0.24,-0.08,1.0,0.9905,0.1617,0.8736,0.001078,41.3,2025,8,3,Aug 2025
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,16.7,False,2025-09-01,4.06,214,3,0.544,0.467,8.0,4.38,3.86,291,40,0.0572,0.475,0.18,0.06,-0.25,1.0085,0.103,1.0185,0.000687,39.6,2025,9,3,Sep 2025
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,16.8,False,2025-10-01,4.03,218,4,0.474,0.672,7.6,3.49,3.25,213,65,0.0208,0.41,0.24,-0.03,0.3333,1.0009,0.1375,0.8873,0.000917,31.2,2025,10,4,Oct 2025
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,16.8,False,2025-11-01,4.12,224,6,0.573,0.731,4.5,3.42,3.88,298,77,0.0203,0.456,0.36,0.09,0.5,1.0228,0.1925,1.053,0.001283,34.0,2025,11,4,Nov 2025
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,16.9,False,2025-12-01,4.12,230,6,0.251,0.449,2.1,3.97,3.78,296,42,0.13,0.518,0.36,0.0,0.0,1.0185,0.1837,0.4635,0.001224,45.4,2025,12,4,Dec 2025
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,17.0,False,2026-01-01,4.11,234,4,0.578,0.721,2.8,4.75,3.71,334,68,0.0263,0.428,0.24,-0.01,-0.3333,1.0069,0.1225,1.0766,0.000817,38.0,2026,1,1,Jan 2026
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,17.1,False,2026-02-01,4.04,236,2,0.485,0.517,5.9,3.15,3.69,160,72,0.0267,0.477,0.12,-0.07,-0.5,0.986,0.061,0.9078,0.000407,31.0,2026,2,1,Feb 2026
