business_id,business_name,category,location,cluster,latitude,longitude,price_level,business_age_years,is_our_business,date,rating,review_count,monthly_reviews,sentiment_score,response_rate,response_time_hours,service_score,value_score,website_visits,social_engagement,engagement_rate,repeat_customer_rate
BIZ_067,Pearl Whisk,Bakery & Cafe,Banjara Hills,Central,17.445431,78.461908,1,10.9,False,2026-01-01,3.8,337,5,0.469,0.572,6.4,3.68,4.05,207.0,76.0,0.024,0.528
BIZ_067,Pearl Whisk,Bakery & Cafe,Banjara Hills,Central,17.445431,78.461908,1,11.0,False,2026-02-01,3.8,338,1,0.522,0.563,1.4,4.0,3.82,298.0,53.0,0.0284,0.495
BIZ_067,Pearl Whisk,Bakery & Cafe,Banjara Hills,Central,17.445431,78.461908,1,11.1,False,2026-03-01,3.76,342,4,0.529,0.692,2.9,3.89,3.59,330.0,66.0,0.0655,0.379
BIZ_067,Pearl Whisk,Bakery & Cafe,Banjara Hills,Central,17.445431,78.461908,1,11.2,False,2026-04-01,3.82,345,3,0.393,0.655,3.2,3.98,4.24,277.0,59.0,0.0429,0.456
BIZ_067,Pearl Whisk,Bakery & Cafe,Banjara Hills,Central,17.445431,78.461908,1,11.2,False,2026-05-01,3.83,347,2,0.565,0.652,2.6,3.56,4.14,306.0,28.0,0.028,0.409
BIZ_067,Pearl Whisk,Bakery & Cafe,Banjara Hills,Central,17.445431,78.461908,1,11.3,False,2026-06-01,3.79,353,6,0.45,0.477,4.1,4.07,4.49,255.0,55.0,0.0422,0.488
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,2.7,False,2025-01-01,4.18,2542,95,0.786,0.444,9.9,,,380.0,38.0,0.0211,0.481
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,2.8,False,2025-02-01,4.3,2660,118,0.566,0.54,6.1,4.08,3.98,366.0,,0.0507,0.433
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,2.9,False,2025-03-01,4.32,2775,115,0.709,0.445,5.3,3.82,4.59,287.0,56.0,0.0276,0.379
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,3.0,False,2025-04-01,4.47,2872,97,0.569,0.527,3.5,4.19,4.38,256.0,89.0,0.0556,0.518
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,3.0,False,2025-05-01,4.31,2924,52,0.546,0.464,5.4,4.13,4.48,294.0,71.0,0.0344,0.478
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,3.1,False,2025-06-01,4.3,2983,59,0.596,0.639,6.2,4.44,4.6,221.0,32.0,0.0209,0.446
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,3.2,False,2025-07-01,4.31,3073,90,0.688,0.453,6.4,3.48,4.11,308.0,45.0,0.0415,0.488
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,3.3,False,2025-08-01,4.26,3112,39,0.742,0.528,5.2,4.6,4.02,344.0,49.0,0.033,0.421
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,3.4,False,2025-09-01,4.18,3179,67,0.802,0.466,4.5,4.29,4.36,215.0,37.0,0.0273,0.407
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,3.5,False,2025-10-01,4.32,3261,82,0.664,0.514,12.1,3.82,3.83,306.0,54.0,0.0492,0.441
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,3.5,False,2025-11-01,4.2,3392,131,0.795,0.65,4.3,4.0,4.59,326.0,70.0,0.0502,0.493
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,3.6,False,2025-12-01,4.29,3481,89,0.687,0.515,3.1,3.85,4.22,264.0,54.0,0.0768,0.409
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,3.7,False,2026-01-01,4.24,3577,96,0.822,0.604,9.9,4.57,4.48,294.0,67.0,0.0249,0.468
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,3.8,False,2026-02-01,4.42,3692,115,0.7,0.482,6.0,4.49,4.64,304.0,38.0,0.0224,0.384
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,3.9,False,2026-03-01,4.5,3797,105,0.72,0.54,5.5,4.12,4.53,277.0,76.0,0.0392,0.492
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,4.0,False,2026-04-01,4.4,3885,88,0.727,0.432,6.8,4.69,4.61,252.0,33.0,0.0383,0.394
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,4.0,False,2026-05-01,4.28,3972,87,0.842,0.416,19.7,3.96,4.64,305.0,35.0,0.0231,0.434
BIZ_068,Classic Drip Works,Coffee Shop,Sainikpuri,East,17.441728,78.576108,2,4.1,False,2026-06-01,4.23,4032,60,0.673,0.534,3.0,3.88,4.27,232.0,53.0,0.0251,0.446
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,3.2,False,2025-01-01,4.1,671,17,0.63,0.545,10.4,3.82,3.89,293.0,33.0,0.0571,0.356
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,3.3,False,2025-02-01,3.88,691,20,0.773,0.354,9.0,4.08,4.35,299.0,64.0,0.0354,0.383
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,3.4,False,2025-03-01,4.03,714,23,0.642,,4.5,3.84,3.74,281.0,86.0,0.064,0.398
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,3.5,False,2025-04-01,4.17,727,13,0.82,0.646,6.3,4.52,4.73,241.0,37.0,,0.496
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,3.5,False,2025-05-01,4.04,750,23,0.628,0.377,5.3,,3.99,207.0,16.0,0.0822,0.481
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,3.6,False,2025-06-01,4.01,761,11,0.644,0.72,4.6,3.21,3.88,222.0,71.0,0.0235,0.434
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,3.7,False,2025-07-01,4.05,779,18,0.745,0.516,7.4,3.39,4.33,192.0,72.0,0.0315,0.287
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,3.8,False,2025-08-01,4.15,794,15,0.61,0.561,5.8,4.14,4.45,203.0,30.0,0.023,0.467
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,3.9,False,2025-09-01,4.01,813,19,0.779,0.397,6.8,,3.91,193.0,53.0,0.0442,0.43
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,4.0,False,2025-10-01,4.11,827,14,0.613,0.633,2.8,3.7,4.25,296.0,68.0,0.0476,0.429
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,4.0,False,2025-11-01,3.94,841,14,0.57,0.583,7.7,3.46,3.63,221.0,55.0,0.0406,0.505
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,4.1,False,2025-12-01,3.87,858,17,0.699,0.521,8.2,3.21,4.28,308.0,76.0,0.0336,0.439
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,4.2,False,2026-01-01,4.07,880,22,0.56,0.416,18.1,4.04,4.07,260.0,62.0,0.0248,0.438
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,4.3,False,2026-02-01,4.08,903,23,0.743,0.561,2.1,3.78,4.66,301.0,62.0,0.058,0.447
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,4.4,False,2026-03-01,4.17,927,24,0.628,0.351,7.0,3.62,4.18,214.0,72.0,0.026,0.477
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,4.5,False,2026-04-01,4.17,946,19,,0.563,5.5,4.17,3.56,255.0,34.0,0.0389,0.446
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,4.5,False,2026-05-01,4.08,961,15,0.672,0.476,7.6,4.04,4.08,238.0,51.0,0.052,0.478
BIZ_069,Royal Blend Hub,Coffee Shop,Hitech City,West,17.449482,78.346932,2,4.6,False,2026-06-01,3.98,971,10,0.668,0.447,7.7,3.13,3.85,307.0,50.0,0.0431,0.303
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,4.5,False,2025-01-01,3.51,221,4,0.523,0.478,9.4,3.28,3.13,208.0,40.0,0.0539,0.427
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,4.6,False,2025-02-01,3.65,227,6,0.495,0.544,4.4,3.34,3.25,294.0,54.0,0.0721,0.423
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,4.7,False,2025-03-01,3.61,234,7,0.431,0.555,8.7,3.41,3.41,262.0,68.0,0.0265,0.419
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,4.8,False,2025-04-01,3.69,235,1,0.439,0.574,3.7,3.51,3.13,213.0,43.0,0.0496,0.395
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,4.8,False,2025-05-01,3.57,240,5,0.315,0.482,2.8,3.6,3.08,258.0,64.0,0.0283,0.47
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,4.9,False,2025-06-01,3.64,246,6,0.485,0.567,11.3,3.77,3.03,249.0,33.0,0.0526,0.423
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,5.0,False,2025-07-01,3.69,251,5,0.48,0.429,7.8,4.08,2.94,249.0,55.0,0.0887,0.439
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,5.1,False,2025-08-01,3.48,256,5,0.487,0.651,4.7,2.73,2.65,254.0,34.0,0.1051,0.451
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,5.2,False,2025-09-01,3.63,260,4,0.405,0.501,4.8,3.34,3.12,209.0,20.0,0.0658,0.48
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,5.2,False,2025-10-01,3.65,266,6,0.516,0.555,8.2,3.48,3.5,280.0,44.0,0.0356,0.457
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,5.3,False,2025-11-01,3.53,274,8,0.547,0.556,6.6,3.35,3.13,160.0,40.0,0.0505,0.394
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,5.4,False,2025-12-01,3.41,280,6,0.356,0.447,8.4,,2.85,275.0,43.0,0.0205,0.495
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,5.5,False,2026-01-01,3.5,288,8,0.393,0.618,,3.03,3.43,291.0,58.0,0.022,0.411
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,5.6,False,2026-02-01,3.46,298,10,0.486,0.626,2.6,3.55,3.52,279.0,41.0,0.0288,0.47
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,5.7,False,2026-03-01,3.62,302,4,0.503,0.651,4.1,3.45,3.6,257.0,29.0,0.0366,0.425
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,5.8,False,2026-04-01,3.79,308,6,0.47,0.543,5.4,3.36,3.37,236.0,51.0,0.0258,0.494
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,5.8,False,2026-05-01,3.56,311,3,0.516,0.389,16.4,3.36,3.37,183.0,56.0,0.0486,0.454
BIZ_070,Modern Roast Corner,Cafe,Hitech City,West,17.445542,78.379494,4,5.9,False,2026-06-01,3.63,315,4,0.483,0.459,7.1,3.62,3.2,231.0,42.0,0.0212,0.46
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,5.0,False,2025-01-01,3.7,211,5,0.55,0.483,10.8,3.62,4.15,306.0,43.0,0.0242,0.372
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,5.1,False,2025-02-01,3.63,214,3,0.713,0.36,7.1,3.77,4.09,325.0,51.0,0.0407,0.381
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,5.2,False,2025-03-01,3.75,219,5,0.504,0.674,2.5,3.83,4.05,258.0,37.0,0.022,0.424
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,5.2,False,2025-04-01,3.68,224,5,0.578,0.45,4.1,3.85,3.76,186.0,42.0,0.0213,0.437
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,5.3,False,2025-05-01,3.66,231,7,0.476,0.444,7.7,3.59,3.72,191.0,67.0,0.0216,0.382
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,5.4,False,2025-06-01,3.64,236,5,0.528,0.656,2.6,3.59,3.53,222.0,54.0,0.0723,0.37
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,5.5,False,2025-07-01,3.54,242,6,0.463,0.602,5.2,3.04,3.61,297.0,94.0,0.0229,0.411
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,5.6,False,2025-08-01,3.51,243,1,0.465,0.544,5.4,3.16,3.76,,49.0,0.0657,0.401
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,5.7,False,2025-09-01,3.59,247,4,0.439,0.328,5.3,2.64,3.51,258.0,48.0,0.0223,0.511
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,5.8,False,2025-10-01,3.59,252,5,0.509,0.546,7.4,3.59,3.99,231.0,42.0,0.0372,0.474
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,5.8,False,2025-11-01,3.5,256,4,0.575,0.585,5.7,3.4,3.41,242.0,22.0,0.0268,0.42
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,5.9,False,2025-12-01,3.61,261,5,0.574,0.283,8.0,2.74,3.99,254.0,24.0,0.0265,0.443
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,6.0,False,2026-01-01,3.54,266,5,0.588,0.595,5.4,3.44,3.73,236.0,45.0,,0.505
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,6.1,False,2026-02-01,3.55,273,7,0.457,0.585,12.8,3.29,3.69,312.0,51.0,0.0238,0.434
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,6.2,False,2026-03-01,3.75,277,4,0.612,0.434,3.8,3.46,3.89,302.0,34.0,0.0322,0.38
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,6.2,False,2026-04-01,3.71,282,5,0.644,0.519,5.0,3.64,3.97,237.0,,0.0241,0.451
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,6.3,False,2026-05-01,3.51,286,4,0.588,0.652,5.0,3.45,3.64,262.0,54.0,0.0371,0.46
BIZ_071,Blue Spice Works,Cafe,Miyapur,West,17.426816,78.361285,1,6.4,False,2026-06-01,3.59,287,1,0.634,0.472,3.7,3.01,3.83,,37.0,0.0812,0.429
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,16.0,False,2025-01-01,4.12,179,5,0.403,0.711,2.0,3.8,3.6,,38.0,0.0337,0.479
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,16.1,False,2025-02-01,3.99,182,3,0.491,0.652,1.8,3.75,4.03,225.0,57.0,0.0692,0.461
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,16.2,False,2025-03-01,4.11,187,5,0.497,0.705,5.3,3.4,3.49,210.0,51.0,0.0288,0.437
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,16.2,False,2025-04-01,4.06,193,6,0.578,0.606,4.9,3.55,3.12,255.0,61.0,0.0209,0.372
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,16.3,False,2025-05-01,3.94,197,4,0.552,0.719,6.5,3.93,3.86,255.0,41.0,0.0463,0.476
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,16.4,False,2025-06-01,4.1,205,8,0.507,0.674,3.5,4.14,3.94,235.0,68.0,0.0275,0.511
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,16.5,False,2025-07-01,4.08,207,2,0.528,0.468,2.8,3.87,3.72,207.0,49.0,0.0205,0.452
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,16.6,False,2025-08-01,4.0,211,4,0.471,0.666,4.9,4.48,3.64,189.0,83.0,0.0574,0.508
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,16.7,False,2025-09-01,4.06,214,3,0.544,0.467,8.0,4.38,3.86,291.0,40.0,0.0572,0.475
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,16.8,False,2025-10-01,4.03,218,4,0.474,0.672,7.6,3.49,3.25,213.0,65.0,0.0208,0.41
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,16.8,False,2025-11-01,4.12,224,6,0.573,0.731,4.5,3.42,3.88,298.0,77.0,0.0203,0.456
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,16.9,False,2025-12-01,4.12,230,6,0.251,0.449,2.1,3.97,3.78,296.0,42.0,0.13,0.518
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,17.0,False,2026-01-01,4.11,234,4,0.578,0.721,2.8,4.75,3.71,334.0,68.0,0.0263,0.428
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,17.1,False,2026-02-01,4.04,236,2,0.485,0.517,5.9,3.15,3.69,160.0,72.0,0.0267,0.477
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,17.2,False,2026-03-01,4.15,242,6,0.481,,3.0,3.88,3.74,166.0,40.0,0.0422,0.42
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,17.2,False,2026-04-01,3.99,249,7,0.448,0.536,5.3,3.98,3.67,382.0,56.0,0.0236,0.416
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,17.3,False,2026-05-01,4.08,254,5,0.453,0.441,6.6,3.66,3.32,181.0,76.0,0.03,0.374
BIZ_072,Urban Whisk Hub,Cafe,Banjara Hills,Central,17.397318,78.445169,4,17.4,False,2026-06-01,4.15,257,3,0.441,0.695,3.0,4.19,4.13,194.0,54.0,0.0633,0.372
BIZ_073,Cozy Roast Place,Restaurant & Cafe,Sultan Bazaar,Old City,17.36481,78.473015,2,2.8,False,2025-01-01,3.58,832,24,0.244,0.547,3.5,3.39,3.25,244.0,32.0,,0.524
BIZ_073,Cozy Roast Place,Restaurant & Cafe,Sultan Bazaar,Old City,17.36481,78.473015,2,2.9,False,2025-02-01,3.62,857,25,0.074,0.379,15.0,3.47,3.65,197.0,61.0,0.15,0.519
BIZ_073,Cozy Roast Place,Restaurant & Cafe,Sultan Bazaar,Old City,17.36481,78.473015,2,3.0,False,2025-03-01,3.78,889,32,0.204,0.587,5.9,3.34,4.21,335.0,42.0,0.047,0.356
BIZ_073,Cozy Roast Place,Restaurant & Cafe,Sultan Bazaar,Old City,17.36481,78.473015,2,3.0,False,2025-04-01,3.78,913,24,0.226,0.451,8.6,3.84,3.7,250.0,,0.0331,0.392
BIZ_073,Cozy Roast Place,Restaurant & Cafe,Sultan Bazaar,Old City,17.36481,78.473015,2,3.1,False,2025-05-01,3.79,928,15,0.173,0.559,2.8,3.88,3.74,258.0,68.0,0.0202,0.426
BIZ_073,Cozy Roast Place,Restaurant & Cafe,Sultan Bazaar,Old City,17.36481,78.473015,2,3.2,False,2025-06-01,3.78,948,20,0.217,0.471,6.6,3.34,4.08,175.0,38.0,0.0232,0.406
BIZ_073,Cozy Roast Place,Restaurant & Cafe,Sultan Bazaar,Old City,17.36481,78.473015,2,3.3,False,2025-07-01,3.59,966,18,0.218,0.473,6.7,3.24,4.23,287.0,38.0,0.0243,0.395
BIZ_073,Cozy Roast Place,Restaurant & Cafe,Sultan Bazaar,Old City,17.36481,78.473015,2,3.4,False,2025-08-01,0.0,978,12,0.096,0.506,14.1,3.49,4.07,228.0,37.0,0.0558,0.441
BIZ_073,Cozy Roast Place,Restaurant & Cafe,Sultan Bazaar,Old City,17.36481,78.473015,2,3.5,False,2025-09-01,3.7,1006,28,0.211,0.486,5.1,3.44,3.58,236.0,46.0,0.0313,0.48
BIZ_073,Cozy Roast Place,Restaurant & Cafe,Sultan Bazaar,Old City,17.36481,78.473015,2,3.5,False,2025-10-01,3.71,1043,37,0.175,0.489,8.9,3.76,4.12,247.0,47.0,0.0474,0.452
BIZ_073,Cozy Roast Place,Restaurant & Cafe,Sultan Bazaar,Old City,17.36481,78.473015,2,3.6,False,2025-11-01,3.54,1075,32,0.085,0.576,7.2,2.79,3.59,,61.0,0.0268,0.461
BIZ_073,Cozy Roast Place,Restaurant & Cafe,Sultan Bazaar,Old City,17.36481,78.473015,2,3.7,False,2025-12-01,3.57,1109,34,0.24,0.426,5.9,3.37,3.79,362.0,31.0,0.0243,0.42
BIZ_073,Cozy Roast Place,Restaurant & Cafe,Sultan Bazaar,Old City,17.36481,78.473015,2,3.8,False,2026-01-01,3.59,1131,22,0.067,0.522,9.1,3.98,3.55,302.0,75.0,0.0232,0.425
BIZ_073,Cozy Roast Place,Restaurant & Cafe,Sultan Bazaar,Old City,17.36481,78.473015,2,3.9,False,2026-02-01,3.55,1150,19,0.19,0.708,5.1,3.68,3.51,278.0,72.0,0.0922,0.503
BIZ_073,Cozy Roast Place,Restaurant & Cafe,Sultan Bazaar,Old City,17.36481,78.473015,2,4.0,False,2026-03-01,3.59,1172,22,0.305,0.509,5.5,3.74,3.9,203.0,60.0,0.0312,0.451
BIZ_073,Cozy Roast Place,Restaurant & Cafe,Sultan Bazaar,Old City,17.36481,78.473015,2,4.0,False,2026-04-01,3.87,1192,20,0.174,0.584,5.6,3.68,3.64,135.0,33.0,0.0561,0.403
BIZ_073,Cozy Roast Place,Restaurant & Cafe,Sultan Bazaar,Old City,17.36481,78.473015,2,4.1,False,2026-05-01,3.7,1225,33,0.062,0.571,2.9,3.17,3.92,312.0,59.0,0.0326,0.49
BIZ_073,Cozy Roast Place,Restaurant & Cafe,Sultan Bazaar,Old City,17.36481,78.473015,2,4.2,False,2026-06-01,3.58,1245,20,0.14,0.438,2.0,3.41,3.38,178.0,,0.0326,0.443
BIZ_074,Blend Co,Cafe,ECIL,East,17.544354,78.532232,3,12.4,False,2025-01-01,3.85,810,5,0.332,0.56,15.0,3.57,2.83,185.0,39.0,0.0339,0.541
BIZ_074,Blend Co,Cafe,ECIL,East,17.544354,78.532232,3,12.5,False,2025-02-01,3.94,814,4,0.42,0.382,3.7,3.05,4.19,299.0,66.0,0.0658,0.462
BIZ_074,Blend Co,Cafe,ECIL,East,17.544354,78.532232,3,12.6,False,2025-03-01,3.94,820,6,0.308,0.424,5.3,4.39,3.82,325.0,39.0,0.0939,0.429
BIZ_074,Blend Co,Cafe,ECIL,East,17.544354,78.532232,3,12.7,False,2025-04-01,3.98,823,3,0.187,0.478,5.3,3.58,4.11,258.0,77.0,0.0299,0.343
BIZ_074,Blend Co,Cafe,ECIL,East,17.544354,78.532232,3,12.7,False,2025-05-01,3.95,826,3,0.325,0.418,9.6,3.76,3.66,146.0,73.0,0.0215,0.457
BIZ_074,Blend Co,Cafe,ECIL,East,17.544354,78.532232,3,12.8,False,2025-06-01,3.98,830,4,0.226,0.49,5.8,4.15,3.89,178.0,53.0,0.0597,0.467
BIZ_074,Blend Co,Cafe,ECIL,East,17.544354,78.532232,3,12.9,False,2025-07-01,3.87,834,4,0.247,0.416,8.7,3.85,4.0,214.0,39.0,0.0335,0.429
BIZ_074,Blend Co,Cafe,ECIL,East,17.544354,78.532232,3,13.0,False,2025-08-01,3.91,835,1,0.345,0.676,3.4,2.95,3.7,218.0,54.0,0.0326,0.386
BIZ_074,Blend Co,Cafe,ECIL,East,17.544354,78.532232,3,13.1,False,2025-09-01,3.91,840,5,0.296,0.657,5.9,3.81,3.28,233.0,27.0,0.0298,0.446
BIZ_074,Blend Co,Cafe,ECIL,East,17.544354,78.532232,3,13.2,False,2025-10-01,3.85,846,6,0.345,0.551,5.5,3.23,3.5,,38.0,0.0264,0.494
BIZ_074,Blend Co,Cafe,ECIL,East,17.544354,78.532232,3,13.2,False,2025-11-01,3.91,850,4,0.424,0.766,5.2,4.16,3.93,257.0,43.0,0.0314,0.408
BIZ_074,Blend Co,Cafe,ECIL,East,17.544354,78.532232,3,13.3,False,2025-12-01,3.81,855,5,0.24,0.489,5.8,3.38,3.75,316.0,92.0,0.1009,0.468
BIZ_074,Blend Co,Cafe,ECIL,East,17.544354,78.532232,3,13.4,False,2026-01-01,4.0,860,5,0.333,,9.5,4.02,3.86,234.0,47.0,0.0223,0.438
BIZ_074,Blend Co,Cafe,ECIL,East,17.544354,78.532232,3,13.5,False,2026-02-01,3.84,868,8,0.238,0.594,6.1,3.35,3.66,236.0,77.0,0.0218,0.422
BIZ_074,Blend Co,Cafe,ECIL,East,17.544354,78.532232,3,13.6,False,2026-03-01,4.0,874,6,,0.534,7.8,4.1,3.34,260.0,55.0,0.038,0.49
BIZ_074,Blend Co,Cafe,ECIL,East,17.544354,78.532232,3,13.7,False,2026-04-01,3.86,880,6,0.252,0.498,8.4,3.92,3.81,197.0,43.0,0.0219,0.462
BIZ_074,Blend Co,Cafe,ECIL,East,17.544354,78.532232,3,13.7,False,2026-05-01,3.93,884,4,0.425,0.385,7.9,3.71,3.41,312.0,5.0,0.0811,0.523
BIZ_074,Blend Co,Cafe,ECIL,East,17.544354,78.532232,3,13.8,False,2026-06-01,4.03,889,5,0.35,0.569,1.4,3.41,3.85,248.0,47.0,0.0236,0.455
BIZ_075,Silver Filter Cafe,Coffee Shop,Hitech City,West,17.454225,78.378442,2,1.5,False,2025-01-01,3.73,145,9,0.389,0.544,7.0,3.44,3.69,335.0,55.0,0.0326,0.41
BIZ_075,Silver Filter Cafe,Coffee Shop,Hitech City,West,17.454225,78.378442,2,1.6,False,2025-02-01,3.74,155,10,0.262,0.646,3.9,3.99,3.84,,43.0,0.0663,0.406
BIZ_075,Silver Filter Cafe,Coffee Shop,Hitech City,West,17.454225,78.378442,2,1.7,False,2025-03-01,3.54,164,9,0.227,0.455,3.6,3.27,4.06,286.0,44.0,0.0252,0.41
